,id_lowongan,asal_situs,link_lowongan
44,44459,jobstreet,https://www.jobstreet.co.id/id/job/sales-marketing-staff-3724603?jobId=jobstreet-id-job-3724603&sectionRank=16&token=0~1a275399-68e1-4357-9444-921000712903&fr=SRP%20Job%20Listing
45,44460,jobstreet,https://www.jobstreet.co.id/id/job/staff-admin-gudang-3737180?jobId=jobstreet-id-job-3737180&sectionRank=17&token=0~1a275399-68e1-4357-9444-921000712903&fr=SRP%20Job%20Listing
46,44606,jobstreet,https://www.jobstreet.co.id/id/job/sales-officer-jember-surabaya-3732902?jobId=jobstreet-id-job-3732902&sectionRank=8&token=0~828dedcc-51b8-4154-9921-6edec6c85132&fr=SRP%20Job%20Listing
47,44607,jobstreet,https://www.jobstreet.co.id/id/job/manager-produksi-plastic-injection-plastik-injeksi-3731990?jobId=jobstreet-id-job-3731990&sectionRank=10&token=0~828dedcc-51b8-4154-9921-6edec6c85132&fr=SRP%20Job%20Listing
48,44608,jobstreet,https://www.jobstreet.co.id/id/job/engineering-assistant-supervisor-3721139?jobId=jobstreet-id-job-3721139&sectionRank=14&token=0~828dedcc-51b8-4154-9921-6edec6c85132&fr=SRP%20Job%20Listing
49,44609,jobstreet,https://www.jobstreet.co.id/id/job/sales-retention-officer-padang-3727269?jobId=jobstreet-id-job-3727269&sectionRank=15&token=0~828dedcc-51b8-4154-9921-6edec6c85132&fr=SRP%20Job%20Listing
50,44610,jobstreet,https://www.jobstreet.co.id/id/job/sales-consultant-3724736?jobId=jobstreet-id-job-3724736&sectionRank=17&token=0~828dedcc-51b8-4154-9921-6edec6c85132&fr=SRP%20Job%20Listing
51,44611,jobstreet,https://www.jobstreet.co.id/id/job/production-assistant-supervisor-3715511?jobId=jobstreet-id-job-3715511&sectionRank=25&token=0~828dedcc-51b8-4154-9921-6edec6c85132&fr=SRP%20Job%20Listing
52,44721,karir,https://karir.com/opportunities/1322818
53,44749,jobstreet,https://www.jobstreet.co.id/id/job/head-of-dept-it-ga-pontianak-kubu-raya-3733156?jobId=jobstreet-id-job-3733156&sectionRank=2&token=0~3dc26bfa-33d9-4378-bc96-c77adebff0f8&fr=SRP%20Job%20Listing
54,44750,jobstreet,https://www.jobstreet.co.id/id/job/sales-account-executive-it-3737692?jobId=jobstreet-id-job-3737692&sectionRank=5&token=0~3dc26bfa-33d9-4378-bc96-c77adebff0f8&fr=SRP%20Job%20Listing
55,44751,jobstreet,https://www.jobstreet.co.id/id/job/senior-enterprise-sales-manager-erp-3714429?jobId=jobstreet-id-job-3714429&sectionRank=6&token=0~3dc26bfa-33d9-4378-bc96-c77adebff0f8&fr=SRP%20Job%20Listing
56,44759,jobstreet,https://www.jobstreet.co.id/id/job/social-media-content-executive-3738760?jobId=jobstreet-id-job-3738760&sectionRank=1&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
57,44760,jobstreet,https://www.jobstreet.co.id/id/job/lead-social-media-strategist-3728480?jobId=jobstreet-id-job-3728480&sectionRank=6&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
58,44761,jobstreet,https://www.jobstreet.co.id/id/job/social-media-executive-3736610?jobId=jobstreet-id-job-3736610&sectionRank=9&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
59,44762,jobstreet,https://www.jobstreet.co.id/id/job/content-creator-social-media-manager-3727334?jobId=jobstreet-id-job-3727334&sectionRank=12&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
60,44763,jobstreet,https://www.jobstreet.co.id/id/job/social-media-officer-3727345?jobId=jobstreet-id-job-3727345&sectionRank=13&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
61,44764,jobstreet,https://www.jobstreet.co.id/id/job/social-media-e-commerce-marketing-3737718?jobId=jobstreet-id-job-3737718&sectionRank=14&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
62,44765,jobstreet,https://www.jobstreet.co.id/id/job/social-media-specialist-associates-3735503?jobId=jobstreet-id-job-3735503&sectionRank=15&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
63,44766,jobstreet,https://www.jobstreet.co.id/id/job/social-media-officer-3735552?jobId=jobstreet-id-job-3735552&sectionRank=18&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
64,44767,jobstreet,https://www.jobstreet.co.id/id/job/staff-social-media-instagram-tiktok-twitter-3736572?jobId=jobstreet-id-job-3736572&sectionRank=20&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
65,44768,jobstreet,https://www.jobstreet.co.id/id/job/content-specialist-3736302?jobId=jobstreet-id-job-3736302&sectionRank=21&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
66,44769,jobstreet,https://www.jobstreet.co.id/id/job/creative-social-media-3733410?jobId=jobstreet-id-job-3733410&sectionRank=23&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
67,44770,jobstreet,https://www.jobstreet.co.id/id/job/social-media-marketing-digital-marketing-3733984?jobId=jobstreet-id-job-3733984&sectionRank=24&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
68,44771,jobstreet,https://www.jobstreet.co.id/id/job/design-social-media-officer-3735342?jobId=jobstreet-id-job-3735342&sectionRank=26&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
69,44772,jobstreet,https://www.jobstreet.co.id/id/job/social-media-content-specialist-3732631?jobId=jobstreet-id-job-3732631&sectionRank=27&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
70,44773,jobstreet,https://www.jobstreet.co.id/id/job/social-media-officer-3735453?jobId=jobstreet-id-job-3735453&sectionRank=28&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
71,44774,jobstreet,https://www.jobstreet.co.id/id/job/admin-online-e-commerce-live-streaming-social-media-3734075?jobId=jobstreet-id-job-3734075&sectionRank=30&token=0~cb391e39-d180-465c-ac08-6812baa72011&fr=SRP%20Job%20Listing
72,44810,jobstreet,https://www.jobstreet.co.id/id/job/marketing-communication-assistant-manager-3740041?jobId=jobstreet-id-job-3740041&sectionRank=27&token=0~0e9d20f3-2103-4135-9ecb-8a5dada3e54a&fr=SRP%20Job%20Listing
73,44815,jobstreet,https://www.jobstreet.co.id/id/job/accounting-auditor-head-3740125?jobId=jobstreet-id-job-3740125&sectionRank=1&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
74,44816,jobstreet,https://www.jobstreet.co.id/id/job/supervisor-general-affair-3739779?jobId=jobstreet-id-job-3739779&sectionRank=2&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
75,44817,jobstreet,https://www.jobstreet.co.id/id/job/sales-staff-3739993?jobId=jobstreet-id-job-3739993&sectionRank=3&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
76,44818,jobstreet,https://www.jobstreet.co.id/id/job/staff-finance-3739149?jobId=jobstreet-id-job-3739149&sectionRank=7&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
77,44819,jobstreet,https://www.jobstreet.co.id/id/job/qa-staff-3740176?jobId=jobstreet-id-job-3740176&sectionRank=8&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
78,44820,jobstreet,https://www.jobstreet.co.id/id/job/admin-logistik-3739406?jobId=jobstreet-id-job-3739406&sectionRank=9&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
79,44821,jobstreet,https://www.jobstreet.co.id/id/job/staff-account-payable-ap-3740094?jobId=jobstreet-id-job-3740094&sectionRank=12&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
80,44822,jobstreet,https://www.jobstreet.co.id/id/job/finance-accounting-staff-3740666?jobId=jobstreet-id-job-3740666&sectionRank=14&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
81,44823,jobstreet,https://www.jobstreet.co.id/id/job/admin-keuangan-3740178?jobId=jobstreet-id-job-3740178&sectionRank=16&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
82,44824,jobstreet,https://www.jobstreet.co.id/id/job/operational-accounting-3739642?jobId=jobstreet-id-job-3739642&sectionRank=18&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
83,44825,jobstreet,https://www.jobstreet.co.id/id/job/finance-3739956?jobId=jobstreet-id-job-3739956&sectionRank=19&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
84,44826,jobstreet,https://www.jobstreet.co.id/id/job/finance-accounting-senior-staff-3740183?jobId=jobstreet-id-job-3740183&sectionRank=20&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
85,44827,jobstreet,https://www.jobstreet.co.id/id/job/accounting-supervisor-3740067?jobId=jobstreet-id-job-3740067&sectionRank=25&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
86,44828,jobstreet,https://www.jobstreet.co.id/id/job/cleaning-service-3740485?jobId=jobstreet-id-job-3740485&sectionRank=26&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
87,44829,jobstreet,https://www.jobstreet.co.id/id/job/staff-marketing-3740098?jobId=jobstreet-id-job-3740098&sectionRank=29&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
88,44830,jobstreet,https://www.jobstreet.co.id/id/job/staff-administrasi-3737889?jobId=jobstreet-id-job-3737889&sectionRank=30&token=0~44d900cd-3246-4911-a7af-bf0661277291&fr=SRP%20Job%20Listing
89,44833,jobstreet,https://www.jobstreet.co.id/id/job/it-progammer-c-desktop-dan-sql-server-3740575?jobId=jobstreet-id-job-3740575&sectionRank=3&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
90,44834,jobstreet,https://www.jobstreet.co.id/id/job/it-staff-3738501?jobId=jobstreet-id-job-3738501&sectionRank=7&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
91,44835,jobstreet,https://www.jobstreet.co.id/id/job/it-staff-3735442?jobId=jobstreet-id-job-3735442&sectionRank=8&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
92,44836,jobstreet,https://www.jobstreet.co.id/id/job/technical-support-3735935?jobId=jobstreet-id-job-3735935&sectionRank=10&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
93,44837,jobstreet,https://www.jobstreet.co.id/id/job/it-staff-3736875?jobId=jobstreet-id-job-3736875&sectionRank=11&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
94,44838,jobstreet,https://www.jobstreet.co.id/id/job/it-support-3724673?jobId=jobstreet-id-job-3724673&sectionRank=17&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
95,44839,jobstreet,https://www.jobstreet.co.id/id/job/dosen-tetap-teknik-informatika-tif-teknik-perangkat-lunak-tpl-3715886?jobId=jobstreet-id-job-3715886&sectionRank=18&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
96,44840,jobstreet,https://www.jobstreet.co.id/id/job/it-staff-3734533?jobId=jobstreet-id-job-3734533&sectionRank=20&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
97,44841,jobstreet,https://www.jobstreet.co.id/id/job/it-application-3714756?jobId=jobstreet-id-job-3714756&sectionRank=21&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
98,44842,jobstreet,https://www.jobstreet.co.id/id/job/programmer-android-3722572?jobId=jobstreet-id-job-3722572&sectionRank=22&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
99,44843,jobstreet,https://www.jobstreet.co.id/id/job/junior-system-analyst-3731590?jobId=jobstreet-id-job-3731590&sectionRank=25&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
100,44844,jobstreet,https://www.jobstreet.co.id/id/job/it-staff-3732165?jobId=jobstreet-id-job-3732165&sectionRank=29&token=0~dff00482-0de0-4afc-985d-c7e431dd5c45&fr=SRP%20Job%20Listing
