,id_lowongan,asal_situs,link_lowongan
23,44902,jobstreet,https://www.jobstreet.co.id/id/job/executive-branch-manager-perusahaan-yang-berafiliasi-dengan-mayapada-group-3737113?jobId=jobstreet-id-job-3737113&sectionRank=17&token=0~76efc820-47c1-47c2-bf76-2c4c9acd48a2&fr=SRP%20Job%20Listing
24,44903,jobstreet,https://www.jobstreet.co.id/id/job/junior-consultant-for-act-consulting-3735657?jobId=jobstreet-id-job-3735657&sectionRank=22&token=0~76efc820-47c1-47c2-bf76-2c4c9acd48a2&fr=SRP%20Job%20Listing
25,44904,jobstreet,https://www.jobstreet.co.id/id/job/group-leader-sales-semarang-3721668?jobId=jobstreet-id-job-3721668&sectionRank=27&token=0~76efc820-47c1-47c2-bf76-2c4c9acd48a2&fr=SRP%20Job%20Listing
26,44909,jobstreet,https://www.jobstreet.co.id/id/job/database-developer-3740123?jobId=jobstreet-id-job-3740123&sectionRank=1&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
27,44910,jobstreet,https://www.jobstreet.co.id/id/job/it-information-technology-3740645?jobId=jobstreet-id-job-3740645&sectionRank=2&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
28,44911,jobstreet,https://www.jobstreet.co.id/id/job/it-system-database-3742004?jobId=jobstreet-id-job-3742004&sectionRank=4&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
29,44912,jobstreet,https://www.jobstreet.co.id/id/job/database-administrator-dba-3731294?jobId=jobstreet-id-job-3731294&sectionRank=9&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
30,44913,jobstreet,https://www.jobstreet.co.id/id/job/data-analyst-3741636?jobId=jobstreet-id-job-3741636&sectionRank=11&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
31,44914,jobstreet,https://www.jobstreet.co.id/id/job/data-engineer-3740706?jobId=jobstreet-id-job-3740706&sectionRank=16&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
32,44915,jobstreet,https://www.jobstreet.co.id/id/job/data-engineer-greenplum-3739051?jobId=jobstreet-id-job-3739051&sectionRank=17&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
33,44916,jobstreet,https://www.jobstreet.co.id/id/job/head-of-data-3725941?jobId=jobstreet-id-job-3725941&sectionRank=19&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
34,44917,jobstreet,https://www.jobstreet.co.id/id/job/experienced-java-developer-3721873?jobId=jobstreet-id-job-3721873&sectionRank=20&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
35,44918,jobstreet,https://www.jobstreet.co.id/id/job/data-engineer-etl-developer-3740278?jobId=jobstreet-id-job-3740278&sectionRank=25&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
36,44919,jobstreet,https://www.jobstreet.co.id/id/job/application-support%3A-oracle-based-3729306?jobId=jobstreet-id-job-3729306&sectionRank=27&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
37,44920,jobstreet,https://www.jobstreet.co.id/id/job/database-administrator-it-officer-it-support-3737430?jobId=jobstreet-id-job-3737430&sectionRank=28&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
38,44921,jobstreet,https://www.jobstreet.co.id/id/job/database-engineer-3729524?jobId=jobstreet-id-job-3729524&sectionRank=29&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
39,44922,jobstreet,https://www.jobstreet.co.id/id/job/database-administration-3738364?jobId=jobstreet-id-job-3738364&sectionRank=30&token=0~85529ad7-8121-4dc6-ac23-c42befcff420&fr=SRP%20Job%20Listing
40,44923,jobstreet,https://www.jobstreet.co.id/id/job/service-frontline-puri-indah-branch-3738131?jobId=jobstreet-id-job-3738131&sectionRank=4&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
41,44924,jobstreet,https://www.jobstreet.co.id/id/job/cook-helper-3738846?jobId=jobstreet-id-job-3738846&sectionRank=15&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
42,44925,jobstreet,https://www.jobstreet.co.id/id/job/admin-operation-caf%C3%A9-kitsun%C3%A9-3741109?jobId=jobstreet-id-job-3741109&sectionRank=16&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
43,44926,jobstreet,https://www.jobstreet.co.id/id/job/receiving-admin-caf%C3%A9-kitsun%C3%A9-3741128?jobId=jobstreet-id-job-3741128&sectionRank=17&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
44,44927,jobstreet,https://www.jobstreet.co.id/id/job/therapist-3736857?jobId=jobstreet-id-job-3736857&sectionRank=21&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
45,44928,jobstreet,https://www.jobstreet.co.id/id/job/marketing-manager-3736130?jobId=jobstreet-id-job-3736130&sectionRank=22&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
46,44929,jobstreet,https://www.jobstreet.co.id/id/job/branch-head-3735523?jobId=jobstreet-id-job-3735523&sectionRank=24&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
47,44930,jobstreet,https://www.jobstreet.co.id/id/job/sous-chef-caf%C3%A9-kitsun%C3%A9-3725887?jobId=jobstreet-id-job-3725887&sectionRank=25&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
48,44931,jobstreet,https://www.jobstreet.co.id/id/job/secondary-teacher-3721785?jobId=jobstreet-id-job-3721785&sectionRank=27&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
49,44932,jobstreet,https://www.jobstreet.co.id/id/job/spg-3730478?jobId=jobstreet-id-job-3730478&sectionRank=29&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
50,44933,jobstreet,https://www.jobstreet.co.id/id/job/spg-sogo-department-store-3729789?jobId=jobstreet-id-job-3729789&sectionRank=30&token=0~443fa6aa-855d-4f10-a0fe-d011515e3cca&fr=SRP%20Job%20Listing
51,45064,jobstreet,https://www.jobstreet.co.id/id/job/backend-developer-3731798?jobId=jobstreet-id-job-3731798&sectionRank=8&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
52,45065,jobstreet,https://www.jobstreet.co.id/id/job/backend-php-laravel-developer-penempatan-yogyakarta-3741416?jobId=jobstreet-id-job-3741416&sectionRank=9&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
53,45066,jobstreet,https://www.jobstreet.co.id/id/job/backend-developer-golang-3723727?jobId=jobstreet-id-job-3723727&sectionRank=14&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
54,45067,jobstreet,https://www.jobstreet.co.id/id/job/senior-backend-3742162?jobId=jobstreet-id-job-3742162&sectionRank=15&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
55,45068,jobstreet,https://www.jobstreet.co.id/id/job/back-end-engineer-3732243?jobId=jobstreet-id-job-3732243&sectionRank=16&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
56,45069,jobstreet,https://www.jobstreet.co.id/id/job/backend-developer-3730777?jobId=jobstreet-id-job-3730777&sectionRank=22&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
57,45070,jobstreet,https://www.jobstreet.co.id/id/job/java-backend-developer-3730295?jobId=jobstreet-id-job-3730295&sectionRank=23&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
58,45071,jobstreet,https://www.jobstreet.co.id/id/job/backend-developer-3723520?jobId=jobstreet-id-job-3723520&sectionRank=25&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
59,45072,jobstreet,https://www.jobstreet.co.id/id/job/senior-php-backend-developer-3731797?jobId=jobstreet-id-job-3731797&sectionRank=26&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
60,45073,jobstreet,https://www.jobstreet.co.id/id/job/developer-3739585?jobId=jobstreet-id-job-3739585&sectionRank=27&token=0~fa3d77c7-1983-468b-b17f-e723ee599879&fr=SRP%20Job%20Listing
61,45132,jobstreet,https://www.jobstreet.co.id/id/job/data-scientist-3720378?jobId=jobstreet-id-job-3720378&sectionRank=18&token=0~772e62f4-2518-478a-8514-79fe567de468&fr=SRP%20Job%20Listing
62,45133,jobstreet,https://www.jobstreet.co.id/id/job/research-manager-3728617?jobId=jobstreet-id-job-3728617&sectionRank=21&token=0~772e62f4-2518-478a-8514-79fe567de468&fr=SRP%20Job%20Listing
